pid,lat,lon,coords,points
4366123152,50.9339,-1.38559,POINT (-1.38559 50.9339),POINT (-1.38559 50.9339)
4252476286,54.5808,-3.18174,POINT (-3.18174 54.5808),POINT (-3.18174 54.5808)
4252474186,54.5808,-3.18174,POINT (-3.18174 54.5808),POINT (-3.18174 54.5808)
4256232599,53.5795,-1.91823,POINT (-1.91823 53.5795),POINT (-1.91823 53.5795)
4256237717,53.703,-1.46324,POINT (-1.46324 53.703),POINT (-1.46324 53.703)
4256235067,53.703,-1.46324,POINT (-1.46324 53.703),POINT (-1.46324 53.703)
4256236443,53.703,-1.46324,POINT (-1.46324 53.703),POINT (-1.46324 53.703)
4256229653,53.62,-1.66202,POINT (-1.66202 53.62),POINT (-1.66202 53.62)
4256228335,53.5583,-1.99762,POINT (-1.99762 53.5583),POINT (-1.99762 53.5583)
4251704845,54.5648,-3.13042,POINT (-3.13042 54.5648),POINT (-3.13042 54.5648)
4252478802,54.5648,-3.13042,POINT (-3.13042 54.5648),POINT (-3.13042 54.5648)
4256231693,53.6115,-1.84725,POINT (-1.84725 53.6115),POINT (-1.84725 53.6115)
4256988198,53.5641,-1.99677,POINT (-1.99677 53.5641),POINT (-1.99677 53.5641)
4256990416,53.5828,-1.96775,POINT (-1.96775 53.5828),POINT (-1.96775 53.5828)
4256226043,53.5617,-1.99891,POINT (-1.99891 53.5617),POINT (-1.99891 53.5617)
4333123494,52.0917,1.0001,POINT (1.0001 52.0917),POINT (1.0001 52.0917)
4302907713,52.0049,-1.86313,POINT (-1.86313 52.0049),POINT (-1.86313 52.0049)
4257422288,52.0745,0.998039,POINT (0.998039 52.0745),POINT (0.998039 52.0745)
4261855273,52.4887,-0.288679,POINT (-0.288679 52.4887),POINT (-0.288679 52.4887)
4250111887,51.8395,-1.35647,POINT (-1.35647 51.8395),POINT (-1.35647 51.8395)
4335527666,53.8251,-0.705614,POINT (-0.705614 53.8251),POINT (-0.705614 53.8251)
4250365775,51.6017,0.066003,POINT (0.066003 51.6017),POINT (0.066003 51.6017)
4251137466,51.6017,0.066003,POINT (0.066003 51.6017),POINT (0.066003 51.6017)
4234248917,57.1607,-2.10082,POINT (-2.10082 57.1607),POINT (-2.10082 57.1607)
4364413403,57.1498,-2.07664,POINT (-2.07664 57.1498),POINT (-2.07664 57.1498)
4288165703,51.5009,-0.114476,POINT (-0.114476 51.5009),POINT (-0.114476 51.5009)
4379440001,51.5009,-0.114476,POINT (-0.114476 51.5009),POINT (-0.114476 51.5009)
4237703263,57.143,-2.09785,POINT (-2.09785 57.143),POINT (-2.09785 57.143)
4241511024,55.9803,-3.59776,POINT (-3.59776 55.9803),POINT (-3.59776 55.9803)
4241518848,55.9803,-3.59776,POINT (-3.59776 55.9803),POINT (-3.59776 55.9803)
4240781803,55.9803,-3.59776,POINT (-3.59776 55.9803),POINT (-3.59776 55.9803)
4240774605,55.9803,-3.59776,POINT (-3.59776 55.9803),POINT (-3.59776 55.9803)
4262759339,54.5737,-3.26054,POINT (-3.26054 54.5737),POINT (-3.26054 54.5737)
4259247607,51.4249,-0.224179,POINT (-0.224179 51.4249),POINT (-0.224179 51.4249)
4259250669,51.4249,-0.224179,POINT (-0.224179 51.4249),POINT (-0.224179 51.4249)
4260036190,51.4249,-0.224179,POINT (-0.224179 51.4249),POINT (-0.224179 51.4249)
4260033224,51.4249,-0.224179,POINT (-0.224179 51.4249),POINT (-0.224179 51.4249)
4259284563,51.4249,-0.224179,POINT (-0.224179 51.4249),POINT (-0.224179 51.4249)
4375919301,51.4264,-0.229833,POINT (-0.229833 51.4264),POINT (-0.229833 51.4264)
4310082366,51.525,-0.125141,POINT (-0.125141 51.525),POINT (-0.125141 51.525)
4255329574,57.1571,-2.10186,POINT (-2.10186 57.1571),POINT (-2.10186 57.1571)
4394667202,51.5194,-0.1269,POINT (-0.1269 51.5194),POINT (-0.1269 51.5194)
4297602519,51.5085,-0.128113,POINT (-0.128113 51.5085),POINT (-0.128113 51.5085)
4297600173,51.5085,-0.128113,POINT (-0.128113 51.5085),POINT (-0.128113 51.5085)
4242309789,55.9918,-3.39563,POINT (-3.39563 55.9918),POINT (-3.39563 55.9918)
4242344849,55.9918,-3.39563,POINT (-3.39563 55.9918),POINT (-3.39563 55.9918)
4242356569,55.9918,-3.39563,POINT (-3.39563 55.9918),POINT (-3.39563 55.9918)
4243106576,55.9918,-3.39563,POINT (-3.39563 55.9918),POINT (-3.39563 55.9918)
4243095278,55.9918,-3.39563,POINT (-3.39563 55.9918),POINT (-3.39563 55.9918)
4298776930,51.5052,-0.088866,POINT (-0.088866 51.5052),POINT (-0.088866 51.5052)
4298789930,51.5052,-0.088866,POINT (-0.088866 51.5052),POINT (-0.088866 51.5052)
4298803874,51.5052,-0.088866,POINT (-0.088866 51.5052),POINT (-0.088866 51.5052)
4298787676,51.5052,-0.088866,POINT (-0.088866 51.5052),POINT (-0.088866 51.5052)
4296912291,50.8223,-0.137071,POINT (-0.137071 50.8223),POINT (-0.137071 50.8223)
4297657570,50.8223,-0.137071,POINT (-0.137071 50.8223),POINT (-0.137071 50.8223)
4310073690,51.5228,-0.124626,POINT (-0.124626 51.5228),POINT (-0.124626 51.5228)
4312345412,51.5228,-0.124626,POINT (-0.124626 51.5228),POINT (-0.124626 51.5228)
4310079144,51.5228,-0.124626,POINT (-0.124626 51.5228),POINT (-0.124626 51.5228)
4256261895,55.9896,-3.42067,POINT (-3.42067 55.9896),POINT (-3.42067 55.9896)
4256273195,55.9896,-3.42067,POINT (-3.42067 55.9896),POINT (-3.42067 55.9896)
4328259710,57.5997,-5.41969,POINT (-5.41969 57.5997),POINT (-5.41969 57.5997)
4379363949,54.4999,-3.1917,POINT (-3.1917 54.4999),POINT (-3.1917 54.4999)
4380120360,54.4999,-3.1917,POINT (-3.1917 54.4999),POINT (-3.1917 54.4999)
4381427409,55.9923,-3.41018,POINT (-3.41018 55.9923),POINT (-3.41018 55.9923)
4382210402,55.9923,-3.41018,POINT (-3.41018 55.9923),POINT (-3.41018 55.9923)
4381431193,55.9923,-3.41018,POINT (-3.41018 55.9923),POINT (-3.41018 55.9923)
4382196952,55.9923,-3.41018,POINT (-3.41018 55.9923),POINT (-3.41018 55.9923)
4382202502,55.9923,-3.41018,POINT (-3.41018 55.9923),POINT (-3.41018 55.9923)
4380121324,54.5015,-3.20629,POINT (-3.20629 54.5015),POINT (-3.20629 54.5015)
4379365135,54.5015,-3.20629,POINT (-3.20629 54.5015),POINT (-3.20629 54.5015)
4307897874,51.5253,-0.125302,POINT (-0.125302 51.5253),POINT (-0.125302 51.5253)
4342629949,51.4961,-0.176483,POINT (-0.176483 51.4961),POINT (-0.176483 51.4961)
4241564140,55.9773,-3.60034,POINT (-3.60034 55.9773),POINT (-3.60034 55.9773)
4375951855,51.4671,-0.146491,POINT (-0.146491 51.4671),POINT (-0.146491 51.4671)
4238478962,51.3861,-2.3652,POINT (-2.3652 51.3861),POINT (-2.3652 51.3861)
4395694255,51.5236,-0.184031,POINT (-0.184031 51.5236),POINT (-0.184031 51.5236)
4312351484,51.5244,-0.123274,POINT (-0.123274 51.5244),POINT (-0.123274 51.5244)
4238479308,51.3865,-2.36732,POINT (-2.36732 51.3865),POINT (-2.36732 51.3865)
4249993534,51.2877,-3.03798,POINT (-3.03798 51.2877),POINT (-3.03798 51.2877)
4316339131,56.8204,-4.96582,POINT (-4.96582 56.8204),POINT (-4.96582 56.8204)
4316334319,56.8204,-4.96582,POINT (-4.96582 56.8204),POINT (-4.96582 56.8204)
4316344375,56.8204,-4.96582,POINT (-4.96582 56.8204),POINT (-4.96582 56.8204)
4316351441,56.8204,-4.96582,POINT (-4.96582 56.8204),POINT (-4.96582 56.8204)
4263508622,54.6225,-3.23255,POINT (-3.23255 54.6225),POINT (-3.23255 54.6225)
4254302719,54.6225,-3.23255,POINT (-3.23255 54.6225),POINT (-3.23255 54.6225)
4262758857,54.6225,-3.23255,POINT (-3.23255 54.6225),POINT (-3.23255 54.6225)
4255067832,54.6225,-3.23255,POINT (-3.23255 54.6225),POINT (-3.23255 54.6225)
4352265246,53.4846,-2.24025,POINT (-2.24025 53.4846),POINT (-2.24025 53.4846)
4353251301,57.1774,-2.09778,POINT (-2.09778 57.1774),POINT (-2.09778 57.1774)
4353250901,57.1679,-2.10278,POINT (-2.10278 57.1679),POINT (-2.10278 57.1679)
4341436824,54.5264,-2.95189,POINT (-2.95189 54.5264),POINT (-2.95189 54.5264)
4302700821,51.5081,-0.128241,POINT (-0.128241 51.5081),POINT (-0.128241 51.5081)
4341438236,54.5116,-2.97918,POINT (-2.97918 54.5116),POINT (-2.97918 54.5116)
4340713249,54.5116,-2.97918,POINT (-2.97918 54.5116),POINT (-2.97918 54.5116)
4340694273,54.5116,-2.97918,POINT (-2.97918 54.5116),POINT (-2.97918 54.5116)
4340694001,54.5116,-2.97918,POINT (-2.97918 54.5116),POINT (-2.97918 54.5116)
4341440166,54.5116,-2.97918,POINT (-2.97918 54.5116),POINT (-2.97918 54.5116)
4238479704,51.3832,-2.36206,POINT (-2.36206 51.3832),POINT (-2.36206 51.3832)
4263510906,54.6206,-3.20509,POINT (-3.20509 54.6206),POINT (-3.20509 54.6206)
4310076602,51.5225,-0.124272,POINT (-0.124272 51.5225),POINT (-0.124272 51.5225)
4380120832,54.4899,-3.19685,POINT (-3.19685 54.4899),POINT (-3.19685 54.4899)
4333774343,51.5012,-0.111944,POINT (-0.111944 51.5012),POINT (-0.111944 51.5012)
4377081628,57.5489,-5.49763,POINT (-5.49763 57.5489),POINT (-5.49763 57.5489)
4377025336,57.5489,-5.49763,POINT (-5.49763 57.5489),POINT (-5.49763 57.5489)
4376993468,57.5489,-5.49763,POINT (-5.49763 57.5489),POINT (-5.49763 57.5489)
4380402772,57.5489,-5.49763,POINT (-5.49763 57.5489),POINT (-5.49763 57.5489)
4377015750,57.5489,-5.49763,POINT (-5.49763 57.5489),POINT (-5.49763 57.5489)
4377030092,57.5489,-5.49763,POINT (-5.49763 57.5489),POINT (-5.49763 57.5489)
4377000266,57.5489,-5.49763,POINT (-5.49763 57.5489),POINT (-5.49763 57.5489)
4319178132,55.9828,-3.17857,POINT (-3.17857 55.9828),POINT (-3.17857 55.9828)
4319176010,55.9828,-3.17857,POINT (-3.17857 55.9828),POINT (-3.17857 55.9828)
4334512930,51.5016,-0.110914,POINT (-0.110914 51.5016),POINT (-0.110914 51.5016)
4333771053,51.5016,-0.110914,POINT (-0.110914 51.5016),POINT (-0.110914 51.5016)
4263509746,54.5821,-3.24697,POINT (-3.24697 54.5821),POINT (-3.24697 54.5821)
4255067348,54.5821,-3.24697,POINT (-3.24697 54.5821),POINT (-3.24697 54.5821)
4254301899,54.5821,-3.24697,POINT (-3.24697 54.5821),POINT (-3.24697 54.5821)
4305959005,53.1127,-2.21473,POINT (-2.21473 53.1127),POINT (-2.21473 53.1127)
4279338815,51.5291,-0.054802,POINT (-0.054802 51.5291),POINT (-0.054802 51.5291)
4279339573,51.5291,-0.054802,POINT (-0.054802 51.5291),POINT (-0.054802 51.5291)
4372303687,51.5168,-0.117083,POINT (-0.117083 51.5168),POINT (-0.117083 51.5168)
4262761513,54.5885,-3.18947,POINT (-3.18947 54.5885),POINT (-3.18947 54.5885)
4263514094,54.5885,-3.18947,POINT (-3.18947 54.5885),POINT (-3.18947 54.5885)
4263512224,54.5885,-3.18947,POINT (-3.18947 54.5885),POINT (-3.18947 54.5885)
4263512804,54.5885,-3.18947,POINT (-3.18947 54.5885),POINT (-3.18947 54.5885)
4262762685,54.5885,-3.18947,POINT (-3.18947 54.5885),POINT (-3.18947 54.5885)
4237705189,51.3812,-2.36013,POINT (-2.36013 51.3812),POINT (-2.36013 51.3812)
4254302295,54.5767,-3.23513,POINT (-3.23513 54.5767),POINT (-3.23513 54.5767)
4334858949,53.1209,-1.85892,POINT (-1.85892 53.1209),POINT (-1.85892 53.1209)
4360716364,51.4908,-0.158529,POINT (-0.158529 51.4908),POINT (-0.158529 51.4908)
4334924793,57.5846,-5.59067,POINT (-5.59067 57.5846),POINT (-5.59067 57.5846)
4335674700,57.5846,-5.59067,POINT (-5.59067 57.5846),POINT (-5.59067 57.5846)
4335694124,57.5846,-5.59067,POINT (-5.59067 57.5846),POINT (-5.59067 57.5846)
4335651012,57.5846,-5.59067,POINT (-5.59067 57.5846),POINT (-5.59067 57.5846)
4335644834,57.5846,-5.59067,POINT (-5.59067 57.5846),POINT (-5.59067 57.5846)
4334946347,57.5846,-5.59067,POINT (-5.59067 57.5846),POINT (-5.59067 57.5846)
4334936963,57.5846,-5.59067,POINT (-5.59067 57.5846),POINT (-5.59067 57.5846)
4334918953,57.5846,-5.59067,POINT (-5.59067 57.5846),POINT (-5.59067 57.5846)
4328258436,57.585,-5.40939,POINT (-5.40939 57.585),POINT (-5.40939 57.585)
4245369505,53.2206,-4.18974,POINT (-4.18974 53.2206),POINT (-4.18974 53.2206)
4348716681,52.6364,-1.13702,POINT (-1.13702 52.6364),POINT (-1.13702 52.6364)
4263511228,54.5909,-3.09325,POINT (-3.09325 54.5909),POINT (-3.09325 54.5909)
4380310070,57.56,-5.47874,POINT (-5.47874 57.56),POINT (-5.47874 57.56)
4379539909,57.56,-5.47874,POINT (-5.47874 57.56),POINT (-5.47874 57.56)
4380289784,57.56,-5.47874,POINT (-5.47874 57.56),POINT (-5.47874 57.56)
4380302030,57.56,-5.47874,POINT (-5.47874 57.56),POINT (-5.47874 57.56)
4257601306,57.5071,-5.65075,POINT (-5.65075 57.5071),POINT (-5.65075 57.5071)
4256844583,57.5071,-5.65075,POINT (-5.65075 57.5071),POINT (-5.65075 57.5071)
4256843049,57.5071,-5.65075,POINT (-5.65075 57.5071),POINT (-5.65075 57.5071)
4280073816,51.5106,-0.132393,POINT (-0.132393 51.5106),POINT (-0.132393 51.5106)
4248570771,57.1517,-5.39841,POINT (-5.39841 57.1517),POINT (-5.39841 57.1517)
4379358253,54.4843,-3.21384,POINT (-3.21384 54.4843),POINT (-3.21384 54.4843)
4232909847,60.0549,-1.32943,POINT (-1.32943 60.0549),POINT (-1.32943 60.0549)
4402233885,55.995,-3.41566,POINT (-3.41566 55.995),POINT (-3.41566 55.995)
4325052471,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325792328,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325096033,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325843444,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325118075,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325823590,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325144999,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325133733,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325884636,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325046859,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325115133,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325857842,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325873146,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325101425,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325826200,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325126501,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325156211,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325139293,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325828824,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325104517,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325849296,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325890208,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325130381,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325083951,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325049571,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325835454,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325860930,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325879094,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325109887,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4325150813,51.6772,0.26388,POINT (0.26388 51.6772),POINT (0.26388 51.6772)
4240753905,55.9792,-3.60978,POINT (-3.60978 55.9792),POINT (-3.60978 55.9792)
4391142856,51.5145,-0.095167,POINT (-0.095167 51.5145),POINT (-0.095167 51.5145)
4390348447,51.5095,-0.124167,POINT (-0.124167 51.5095),POINT (-0.124167 51.5095)
4300307581,53.0622,-1.38986,POINT (-1.38986 53.0622),POINT (-1.38986 53.0622)
4356300890,53.1645,-1.44115,POINT (-1.44115 53.1645),POINT (-1.44115 53.1645)
4307419566,51.2732,-0.852127,POINT (-0.852127 51.2732),POINT (-0.852127 51.2732)
4258901823,54.7345,-4.55495,POINT (-4.55495 54.7345),POINT (-4.55495 54.7345)
4356395198,53.1631,-1.42753,POINT (-1.42753 53.1631),POINT (-1.42753 53.1631)
4248400966,54.713,-4.52208,POINT (-4.52208 54.713),POINT (-4.52208 54.713)
4273952186,54.713,-4.52208,POINT (-4.52208 54.713),POINT (-4.52208 54.713)
4390358305,51.5567,-0.055667,POINT (-0.055667 51.5567),POINT (-0.055667 51.5567)
4323102780,53.2422,-1.4226,POINT (-1.4226 53.2422),POINT (-1.4226 53.2422)
4334974258,51.5187,-0.074167,POINT (-0.074167 51.5187),POINT (-0.074167 51.5187)
4318611419,53.1938,-1.40144,POINT (-1.40144 53.1938),POINT (-1.40144 53.1938)
4256874536,54.7424,-4.52156,POINT (-4.52156 54.7424),POINT (-4.52156 54.7424)
4256664940,54.7237,-4.53615,POINT (-4.53615 54.7237),POINT (-4.53615 54.7237)
4255234150,53.1696,-1.40277,POINT (-1.40277 53.1696),POINT (-1.40277 53.1696)
4359665443,51.3599,-1.15957,POINT (-1.15957 51.3599),POINT (-1.15957 51.3599)
4322248557,51.2701,-0.875129,POINT (-0.875129 51.2701),POINT (-0.875129 51.2701)
4239817975,54.7401,-4.52688,POINT (-4.52688 54.7401),POINT (-4.52688 54.7401)
4319045426,53.1954,-1.40419,POINT (-1.40419 53.1954),POINT (-1.40419 53.1954)
4322450307,53.2355,-1.43033,POINT (-1.43033 53.2355),POINT (-1.43033 53.2355)
4242700418,54.7637,-4.54868,POINT (-4.54868 54.7637),POINT (-4.54868 54.7637)
4248940520,54.7228,-4.5286,POINT (-4.5286 54.7228),POINT (-4.5286 54.7228)
4233423276,54.7421,-4.52671,POINT (-4.52671 54.7421),POINT (-4.52671 54.7421)
4325861656,53.2415,-1.42414,POINT (-1.42414 53.2415),POINT (-1.42414 53.2415)
4291143966,53.2399,-1.42387,POINT (-1.42387 53.2399),POINT (-1.42387 53.2399)
4291168946,53.2399,-1.42387,POINT (-1.42387 53.2399),POINT (-1.42387 53.2399)
4244811644,54.7354,-4.55418,POINT (-4.55418 54.7354),POINT (-4.55418 54.7354)
4282525908,53.1638,-1.41509,POINT (-1.41509 53.1638),POINT (-1.41509 53.1638)
4385387455,51.5328,-0.47284,POINT (-0.47284 51.5328),POINT (-0.47284 51.5328)
4341727696,53.245,-1.42457,POINT (-1.42457 53.245),POINT (-1.42457 53.245)
4251119696,51.2747,-0.847068,POINT (-0.847068 51.2747),POINT (-0.847068 51.2747)
4318468723,53.1995,-1.40638,POINT (-1.40638 53.1995),POINT (-1.40638 53.1995)
4319361676,53.199,-1.40539,POINT (-1.40539 53.199),POINT (-1.40539 53.199)
4319496832,53.199,-1.40539,POINT (-1.40539 53.199),POINT (-1.40539 53.199)
4374999743,53.1643,-1.43234,POINT (-1.43234 53.1643),POINT (-1.43234 53.1643)
4356240434,53.1632,-1.42786,POINT (-1.42786 53.1632),POINT (-1.42786 53.1632)
4391135802,51.5133,-0.113554,POINT (-0.113554 51.5133),POINT (-0.113554 51.5133)
4237255820,54.7352,-4.55177,POINT (-4.55177 54.7352),POINT (-4.55177 54.7352)
4355489637,53.1642,-1.43466,POINT (-1.43466 53.1642),POINT (-1.43466 53.1642)
4390370771,51.4943,-0.1475,POINT (-0.1475 51.4943),POINT (-0.1475 51.4943)
4365710474,51.2722,-0.881652,POINT (-0.881652 51.2722),POINT (-0.881652 51.2722)
4301268539,54.7417,-4.52602,POINT (-4.52602 54.7417),POINT (-4.52602 54.7417)
4250611163,54.7239,-4.52602,POINT (-4.52602 54.7239),POINT (-4.52602 54.7239)
4273944612,54.7126,-4.52107,POINT (-4.52107 54.7126),POINT (-4.52107 54.7126)
4251114806,51.2627,-0.856853,POINT (-0.856853 51.2627),POINT (-0.856853 51.2627)
4356394098,53.1639,-1.43097,POINT (-1.43097 53.1639),POINT (-1.43097 53.1639)
4342214778,51.48,-0.198698,POINT (-0.198698 51.48),POINT (-0.198698 51.48)
4391132252,51.4918,-0.1935,POINT (-0.1935 51.4918),POINT (-0.1935 51.4918)
4265549365,54.7338,-4.54971,POINT (-4.54971 54.7338),POINT (-4.54971 54.7338)
4284898206,54.9196,-1.73361,POINT (-1.73361 54.9196),POINT (-1.73361 54.9196)
4284153493,54.9196,-1.73361,POINT (-1.73361 54.9196),POINT (-1.73361 54.9196)
4284899584,54.9196,-1.73361,POINT (-1.73361 54.9196),POINT (-1.73361 54.9196)
4284897502,54.9196,-1.73361,POINT (-1.73361 54.9196),POINT (-1.73361 54.9196)
4377420126,51.5202,-0.093667,POINT (-0.093667 51.5202),POINT (-0.093667 51.5202)
4344976967,51.5414,-0.145885,POINT (-0.145885 51.5414),POINT (-0.145885 51.5414)
4344982893,51.5414,-0.145885,POINT (-0.145885 51.5414),POINT (-0.145885 51.5414)
4345715274,51.5414,-0.145885,POINT (-0.145885 51.5414),POINT (-0.145885 51.5414)
4344998159,51.5414,-0.145885,POINT (-0.145885 51.5414),POINT (-0.145885 51.5414)
4344996377,51.5414,-0.145885,POINT (-0.145885 51.5414),POINT (-0.145885 51.5414)
4345711608,51.5414,-0.145885,POINT (-0.145885 51.5414),POINT (-0.145885 51.5414)
4344991609,51.5414,-0.145885,POINT (-0.145885 51.5414),POINT (-0.145885 51.5414)
4344985923,51.5414,-0.145885,POINT (-0.145885 51.5414),POINT (-0.145885 51.5414)
4345722052,51.5414,-0.145885,POINT (-0.145885 51.5414),POINT (-0.145885 51.5414)
4319386126,51.5005,-0.110861,POINT (-0.110861 51.5005),POINT (-0.110861 51.5005)
4253819550,51.9597,-1.54924,POINT (-1.54924 51.9597),POINT (-1.54924 51.9597)
4242151672,51.5252,-0.0885,POINT (-0.0885 51.5252),POINT (-0.0885 51.5252)
4301550536,51.5121,-0.121364,POINT (-0.121364 51.5121),POINT (-0.121364 51.5121)
4238743924,51.284,1.07529,POINT (1.07529 51.284),POINT (1.07529 51.284)
4238744746,51.2841,1.07529,POINT (1.07529 51.2841),POINT (1.07529 51.2841)
4238761170,51.2757,1.07439,POINT (1.07439 51.2757),POINT (1.07439 51.2757)
4238750098,51.2757,1.07439,POINT (1.07439 51.2757),POINT (1.07439 51.2757)
4237974699,51.2757,1.07439,POINT (1.07439 51.2757),POINT (1.07439 51.2757)
4237982793,51.2757,1.07439,POINT (1.07439 51.2757),POINT (1.07439 51.2757)
4237986521,51.2757,1.07439,POINT (1.07439 51.2757),POINT (1.07439 51.2757)
4272159243,51.5317,-0.125248,POINT (-0.125248 51.5317),POINT (-0.125248 51.5317)
4344066979,51.5002,0.034203,POINT (0.034203 51.5002),POINT (0.034203 51.5002)
4237998273,51.3584,1.44419,POINT (1.44419 51.3584),POINT (1.44419 51.3584)
4238781288,51.3584,1.44419,POINT (1.44419 51.3584),POINT (1.44419 51.3584)
4238004717,51.3584,1.44419,POINT (1.44419 51.3584),POINT (1.44419 51.3584)
4238769682,51.3584,1.44419,POINT (1.44419 51.3584),POINT (1.44419 51.3584)
4238779802,51.3584,1.44419,POINT (1.44419 51.3584),POINT (1.44419 51.3584)
4238766156,51.3584,1.44419,POINT (1.44419 51.3584),POINT (1.44419 51.3584)
4237998783,51.3584,1.44419,POINT (1.44419 51.3584),POINT (1.44419 51.3584)
4237992011,51.3584,1.44419,POINT (1.44419 51.3584),POINT (1.44419 51.3584)
4281725849,51.8073,-1.59569,POINT (-1.59569 51.8073),POINT (-1.59569 51.8073)
4362359675,51.5023,-0.086184,POINT (-0.086184 51.5023),POINT (-0.086184 51.5023)
4238731398,51.5317,-0.124754,POINT (-0.124754 51.5317),POINT (-0.124754 51.5317)
4237947657,51.5317,-0.124754,POINT (-0.124754 51.5317),POINT (-0.124754 51.5317)
4238725400,51.5317,-0.124754,POINT (-0.124754 51.5317),POINT (-0.124754 51.5317)
4238795550,51.5317,-0.124754,POINT (-0.124754 51.5317),POINT (-0.124754 51.5317)
4237949343,51.5317,-0.124754,POINT (-0.124754 51.5317),POINT (-0.124754 51.5317)
4237952153,51.5317,-0.124754,POINT (-0.124754 51.5317),POINT (-0.124754 51.5317)
4238732676,51.5317,-0.124754,POINT (-0.124754 51.5317),POINT (-0.124754 51.5317)
4272162531,52.9405,-1.16033,POINT (-1.16033 52.9405),POINT (-1.16033 52.9405)
4401550121,52.2457,-0.152108,POINT (-0.152108 52.2457),POINT (-0.152108 52.2457)
4331420871,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4331431907,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4332162494,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4332154768,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4331413199,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4332160960,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4332167070,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4331430269,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4332156150,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4332149888,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4332150516,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4332153646,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4331409651,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4331426743,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4331414235,51.5399,-0.143015,POINT (-0.143015 51.5399),POINT (-0.143015 51.5399)
4259640916,51.9215,-1.50595,POINT (-1.50595 51.9215),POINT (-1.50595 51.9215)
4355928377,51.5044,-0.07773,POINT (-0.07773 51.5044),POINT (-0.07773 51.5044)
4238013079,51.3596,1.44264,POINT (1.44264 51.3596),POINT (1.44264 51.3596)
4238784114,51.3596,1.44264,POINT (1.44264 51.3596),POINT (1.44264 51.3596)
4240378065,51.5252,-0.08843,POINT (-0.08843 51.5252),POINT (-0.08843 51.5252)
4386116540,51.5052,-0.105078,POINT (-0.105078 51.5052),POINT (-0.105078 51.5052)
4297840208,51.5082,-0.128167,POINT (-0.128167 51.5082),POINT (-0.128167 51.5082)
